dataInicial,dataFinal,percentual,fator,taxa,valorBase,valorCalculado
06/07/1995,07/07/1995,100.00,1.00189000,0.19,1000.00,1001.89
07/07/1995,08/07/1995,100.00,1.00189000,0.19,1000.00,1001.89
08/07/1995,09/07/1995,100.00,1.00000000,0.00,1000.00,1000.00
09/07/1995,10/07/1995,100.00,1.00000000,0.00,1000.00,1000.00
10/07/1995,11/07/1995,100.00,1.00189000,0.19,1000.00,1001.89
11/07/1995,12/07/1995,100.00,1.00189000,0.19,1000.00,1001.89
12/07/1995,13/07/1995,100.00,1.00188667,0.19,1000.00,1001.88
13/07/1995,14/07/1995,100.00,1.00188667,0.19,1000.00,1001.88
14/07/1995,15/07/1995,100.00,1.00188333,0.19,1000.00,1001.88
15/07/1995,16/07/1995,100.00,1.00000000,0.00,1000.00,1000.00
16/07/1995,17/07/1995,100.00,1.00000000,0.00,1000.00,1000.00
17/07/1995,18/07/1995,100.00,1.00188333,0.19,1000.00,1001.88
18/07/1995,19/07/1995,100.00,1.00188000,0.19,1000.00,1001.88
19/07/1995,20/07/1995,100.00,1.00188000,0.19,1000.00,1001.88
20/07/1995,21/07/1995,100.00,1.00188000,0.19,1000.00,1001.88
21/07/1995,22/07/1995,100.00,1.00188000,0.19,1000.00,1001.88
22/07/1995,23/07/1995,100.00,1.00000000,0.00,1000.00,1000.00
23/07/1995,24/07/1995,100.00,1.00000000,0.00,1000.00,1000.00
24/07/1995,25/07/1995,100.00,1.00188000,0.19,1000.00,1001.88
25/07/1995,26/07/1995,100.00,1.00187667,0.19,1000.00,1001.87
26/07/1995,27/07/1995,100.00,1.00187667,0.19,1000.00,1001.87
27/07/1995,28/07/1995,100.00,1.00187667,0.19,1000.00,1001.87
28/07/1995,29/07/1995,100.00,1.00187667,0.19,1000.00,1001.87
29/07/1995,30/07/1995,100.00,1.00000000,0.00,1000.00,1000.00
30/07/1995,31/07/1995,100.00,1.00000000,0.00,1000.00,1000.00
31/07/1995,01/08/1995,100.00,1.00166667,0.17,1000.00,1001.66
01/08/1995,02/08/1995,100.00,1.00166667,0.17,1000.00,1001.66
02/08/1995,03/08/1995,100.00,1.00166667,0.17,1000.00,1001.66
03/08/1995,04/08/1995,100.00,1.00166667,0.17,1000.00,1001.66
04/08/1995,05/08/1995,100.00,1.00163333,0.16,1000.00,1001.63
05/08/1995,06/08/1995,100.00,1.00000000,0.00,1000.00,1000.00
06/08/1995,07/08/1995,100.00,1.00000000,0.00,1000.00,1000.00
07/08/1995,08/08/1995,100.00,1.00163333,0.16,1000.00,1001.63
08/08/1995,09/08/1995,100.00,1.00163333,0.16,1000.00,1001.63
09/08/1995,10/08/1995,100.00,1.00163000,0.16,1000.00,1001.63
10/08/1995,11/08/1995,100.00,1.00163000,0.16,1000.00,1001.63
11/08/1995,12/08/1995,100.00,1.00163000,0.16,1000.00,1001.63
12/08/1995,13/08/1995,100.00,1.00000000,0.00,1000.00,1000.00
13/08/1995,14/08/1995,100.00,1.00000000,0.00,1000.00,1000.00
14/08/1995,15/08/1995,100.00,1.00162333,0.16,1000.00,1001.62
15/08/1995,16/08/1995,100.00,1.00161667,0.16,1000.00,1001.61
16/08/1995,17/08/1995,100.00,1.00161667,0.16,1000.00,1001.61
17/08/1995,18/08/1995,100.00,1.00161667,0.16,1000.00,1001.61
18/08/1995,19/08/1995,100.00,1.00161333,0.16,1000.00,1001.61
19/08/1995,20/08/1995,100.00,1.00000000,0.00,1000.00,1000.00
20/08/1995,21/08/1995,100.00,1.00000000,0.00,1000.00,1000.00
21/08/1995,22/08/1995,100.00,1.00161333,0.16,1000.00,1001.61
22/08/1995,23/08/1995,100.00,1.00161333,0.16,1000.00,1001.61
23/08/1995,24/08/1995,100.00,1.00161333,0.16,1000.00,1001.61
24/08/1995,25/08/1995,100.00,1.00161333,0.16,1000.00,1001.61
25/08/1995,26/08/1995,100.00,1.00161333,0.16,1000.00,1001.61
26/08/1995,27/08/1995,100.00,1.00000000,0.00,1000.00,1000.00
27/08/1995,28/08/1995,100.00,1.00000000,0.00,1000.00,1000.00
28/08/1995,29/08/1995,100.00,1.00161000,0.16,1000.00,1001.61
29/08/1995,30/08/1995,100.00,1.00161000,0.16,1000.00,1001.61
30/08/1995,31/08/1995,100.00,1.00161000,0.16,1000.00,1001.61
31/08/1995,01/09/1995,100.00,1.00161667,0.16,1000.00,1001.61
01/09/1995,02/09/1995,100.00,1.00161667,0.16,1000.00,1001.61
02/09/1995,03/09/1995,100.00,1.00000000,0.00,1000.00,1000.00
03/09/1995,04/09/1995,100.00,1.00000000,0.00,1000.00,1000.00
04/09/1995,05/09/1995,100.00,1.00161667,0.16,1000.00,1001.61
05/09/1995,06/09/1995,100.00,1.00161333,0.16,1000.00,1001.61
06/09/1995,07/09/1995,100.00,1.00161333,0.16,1000.00,1001.61
07/09/1995,08/09/1995,100.00,1.00000000,0.00,1000.00,1000.00
08/09/1995,09/09/1995,100.00,1.00161333,0.16,1000.00,1001.61
09/09/1995,10/09/1995,100.00,1.00000000,0.00,1000.00,1000.00
10/09/1995,11/09/1995,100.00,1.00000000,0.00,1000.00,1000.00
11/09/1995,12/09/1995,100.00,1.00161333,0.16,1000.00,1001.61
12/09/1995,13/09/1995,100.00,1.00161333,0.16,1000.00,1001.61
13/09/1995,14/09/1995,100.00,1.00161333,0.16,1000.00,1001.61
14/09/1995,15/09/1995,100.00,1.00161000,0.16,1000.00,1001.61
15/09/1995,16/09/1995,100.00,1.00161000,0.16,1000.00,1001.61
16/09/1995,17/09/1995,100.00,1.00000000,0.00,1000.00,1000.00
17/09/1995,18/09/1995,100.00,1.00000000,0.00,1000.00,1000.00
18/09/1995,19/09/1995,100.00,1.00161000,0.16,1000.00,1001.61
19/09/1995,20/09/1995,100.00,1.00161000,0.16,1000.00,1001.61
20/09/1995,21/09/1995,100.00,1.00161000,0.16,1000.00,1001.61
21/09/1995,22/09/1995,100.00,1.00161000,0.16,1000.00,1001.61
22/09/1995,23/09/1995,100.00,1.00161000,0.16,1000.00,1001.61
23/09/1995,24/09/1995,100.00,1.00000000,0.00,1000.00,1000.00
24/09/1995,25/09/1995,100.00,1.00000000,0.00,1000.00,1000.00
25/09/1995,26/09/1995,100.00,1.00161000,0.16,1000.00,1001.61
26/09/1995,27/09/1995,100.00,1.00161000,0.16,1000.00,1001.61
27/09/1995,28/09/1995,100.00,1.00161000,0.16,1000.00,1001.61
28/09/1995,29/09/1995,100.00,1.00158333,0.16,1000.00,1001.58
29/09/1995,30/09/1995,100.00,1.00144000,0.14,1000.00,1001.44
30/09/1995,01/10/1995,100.00,1.00000000,0.00,1000.00,1000.00
01/10/1995,02/10/1995,100.00,1.00000000,0.00,1000.00,1000.00
02/10/1995,03/10/1995,100.00,1.00144000,0.14,1000.00,1001.44
03/10/1995,04/10/1995,100.00,1.00144333,0.14,1000.00,1001.44
04/10/1995,05/10/1995,100.00,1.00144333,0.14,1000.00,1001.44
05/10/1995,06/10/1995,100.00,1.00143667,0.14,1000.00,1001.43
06/10/1995,07/10/1995,100.00,1.00142333,0.14,1000.00,1001.42
07/10/1995,08/10/1995,100.00,1.00000000,0.00,1000.00,1000.00
08/10/1995,09/10/1995,100.00,1.00000000,0.00,1000.00,1000.00
09/10/1995,10/10/1995,100.00,1.00141667,0.14,1000.00,1001.41
10/10/1995,11/10/1995,100.00,1.00142333,0.14,1000.00,1001.42
11/10/1995,12/10/1995,100.00,1.00142333,0.14,1000.00,1001.42
12/10/1995,13/10/1995,100.00,1.00000000,0.00,1000.00,1000.00
13/10/1995,14/10/1995,100.00,1.00142333,0.14,1000.00,1001.42
14/10/1995,15/10/1995,100.00,1.00000000,0.00,1000.00,1000.00
15/10/1995,16/10/1995,100.00,1.00000000,0.00,1000.00,1000.00
16/10/1995,17/10/1995,100.00,1.00142333,0.14,1000.00,1001.42
17/10/1995,18/10/1995,100.00,1.00143333,0.14,1000.00,1001.43
18/10/1995,19/10/1995,100.00,1.00145333,0.15,1000.00,1001.45
19/10/1995,20/10/1995,100.00,1.00145333,0.15,1000.00,1001.45
20/10/1995,21/10/1995,100.00,1.00145667,0.15,1000.00,1001.45
21/10/1995,22/10/1995,100.00,1.00000000,0.00,1000.00,1000.00
22/10/1995,23/10/1995,100.00,1.00000000,0.00,1000.00,1000.00
23/10/1995,24/10/1995,100.00,1.00145667,0.15,1000.00,1001.45
24/10/1995,25/10/1995,100.00,1.00144667,0.14,1000.00,1001.44
25/10/1995,26/10/1995,100.00,1.00144333,0.14,1000.00,1001.44
26/10/1995,27/10/1995,100.00,1.00144000,0.14,1000.00,1001.44
27/10/1995,28/10/1995,100.00,1.00142667,0.14,1000.00,1001.42
28/10/1995,29/10/1995,100.00,1.00000000,0.00,1000.00,1000.00
29/10/1995,30/10/1995,100.00,1.00000000,0.00,1000.00,1000.00
30/10/1995,31/10/1995,100.00,1.00142000,0.14,1000.00,1001.42
31/10/1995,01/11/1995,100.00,1.00140333,0.14,1000.00,1001.40
01/11/1995,02/11/1995,100.00,1.00137333,0.14,1000.00,1001.37
02/11/1995,03/11/1995,100.00,1.00000000,0.00,1000.00,1000.00
03/11/1995,04/11/1995,100.00,1.00137667,0.14,1000.00,1001.37
04/11/1995,05/11/1995,100.00,1.00000000,0.00,1000.00,1000.00
05/11/1995,06/11/1995,100.00,1.00000000,0.00,1000.00,1000.00
06/11/1995,07/11/1995,100.00,1.00139000,0.14,1000.00,1001.39
07/11/1995,08/11/1995,100.00,1.00140000,0.14,1000.00,1001.40
08/11/1995,09/11/1995,100.00,1.00142333,0.14,1000.00,1001.42
09/11/1995,10/11/1995,100.00,1.00142000,0.14,1000.00,1001.42
10/11/1995,11/11/1995,100.00,1.00143333,0.14,1000.00,1001.43
11/11/1995,12/11/1995,100.00,1.00000000,0.00,1000.00,1000.00
12/11/1995,13/11/1995,100.00,1.00000000,0.00,1000.00,1000.00
13/11/1995,14/11/1995,100.00,1.00144000,0.14,1000.00,1001.44
14/11/1995,15/11/1995,100.00,1.00144000,0.14,1000.00,1001.44
15/11/1995,16/11/1995,100.00,1.00000000,0.00,1000.00,1000.00
16/11/1995,17/11/1995,100.00,1.00144000,0.14,1000.00,1001.44
17/11/1995,18/11/1995,100.00,1.00144000,0.14,1000.00,1001.44
18/11/1995,19/11/1995,100.00,1.00000000,0.00,1000.00,1000.00
19/11/1995,20/11/1995,100.00,1.00000000,0.00,1000.00,1000.00
20/11/1995,21/11/1995,100.00,1.00143333,0.14,1000.00,1001.43
21/11/1995,22/11/1995,100.00,1.00138333,0.14,1000.00,1001.38
22/11/1995,23/11/1995,100.00,1.00138667,0.14,1000.00,1001.38
23/11/1995,24/11/1995,100.00,1.00138000,0.14,1000.00,1001.38
24/11/1995,25/11/1995,100.00,1.00138000,0.14,1000.00,1001.38
25/11/1995,26/11/1995,100.00,1.00000000,0.00,1000.00,1000.00
26/11/1995,27/11/1995,100.00,1.00000000,0.00,1000.00,1000.00
27/11/1995,28/11/1995,100.00,1.00138333,0.14,1000.00,1001.38
28/11/1995,29/11/1995,100.00,1.00138333,0.14,1000.00,1001.38
29/11/1995,30/11/1995,100.00,1.00138000,0.14,1000.00,1001.38
30/11/1995,01/12/1995,100.00,1.00132000,0.13,1000.00,1001.32
01/12/1995,02/12/1995,100.00,1.00132667,0.13,1000.00,1001.32
02/12/1995,03/12/1995,100.00,1.00000000,0.00,1000.00,1000.00
03/12/1995,04/12/1995,100.00,1.00000000,0.00,1000.00,1000.00
04/12/1995,05/12/1995,100.00,1.00133000,0.13,1000.00,1001.33
05/12/1995,06/12/1995,100.00,1.00132667,0.13,1000.00,1001.32
06/12/1995,07/12/1995,100.00,1.00133000,0.13,1000.00,1001.33
07/12/1995,08/12/1995,100.00,1.00133333,0.13,1000.00,1001.33
08/12/1995,09/12/1995,100.00,1.00133333,0.13,1000.00,1001.33
09/12/1995,10/12/1995,100.00,1.00000000,0.00,1000.00,1000.00
10/12/1995,11/12/1995,100.00,1.00000000,0.00,1000.00,1000.00
11/12/1995,12/12/1995,100.00,1.00134333,0.13,1000.00,1001.34
12/12/1995,13/12/1995,100.00,1.00134667,0.13,1000.00,1001.34
13/12/1995,14/12/1995,100.00,1.00134667,0.13,1000.00,1001.34
14/12/1995,15/12/1995,100.00,1.00139000,0.14,1000.00,1001.39
15/12/1995,16/12/1995,100.00,1.00139333,0.14,1000.00,1001.39
16/12/1995,17/12/1995,100.00,1.00000000,0.00,1000.00,1000.00
17/12/1995,18/12/1995,100.00,1.00000000,0.00,1000.00,1000.00
18/12/1995,19/12/1995,100.00,1.00139000,0.14,1000.00,1001.39
19/12/1995,20/12/1995,100.00,1.00139000,0.14,1000.00,1001.39
20/12/1995,21/12/1995,100.00,1.00139000,0.14,1000.00,1001.39
21/12/1995,22/12/1995,100.00,1.00138667,0.14,1000.00,1001.38
22/12/1995,23/12/1995,100.00,1.00138333,0.14,1000.00,1001.38
23/12/1995,24/12/1995,100.00,1.00000000,0.00,1000.00,1000.00
24/12/1995,25/12/1995,100.00,1.00000000,0.00,1000.00,1000.00
25/12/1995,26/12/1995,100.00,1.00000000,0.00,1000.00,1000.00
26/12/1995,27/12/1995,100.00,1.00135333,0.14,1000.00,1001.35
27/12/1995,28/12/1995,100.00,1.00133333,0.13,1000.00,1001.33
28/12/1995,29/12/1995,100.00,1.00124333,0.12,1000.00,1001.24
29/12/1995,30/12/1995,100.00,1.00124333,0.12,1000.00,1001.24
30/12/1995,31/12/1995,100.00,1.00000000,0.00,1000.00,1000.00
31/12/1995,01/01/1996,100.00,1.00000000,0.00,1000.00,1000.00
01/01/1996,02/01/1996,100.00,1.00000000,0.00,1000.00,1000.00
02/01/1996,03/01/1996,100.00,1.00117667,0.12,1000.00,1001.17
03/01/1996,04/01/1996,100.00,1.00117333,0.12,1000.00,1001.17
04/01/1996,05/01/1996,100.00,1.00112333,0.11,1000.00,1001.12
05/01/1996,06/01/1996,100.00,1.00112333,0.11,1000.00,1001.12
06/01/1996,07/01/1996,100.00,1.00000000,0.00,1000.00,1000.00
07/01/1996,08/01/1996,100.00,1.00000000,0.00,1000.00,1000.00
08/01/1996,09/01/1996,100.00,1.00112333,0.11,1000.00,1001.12
09/01/1996,10/01/1996,100.00,1.00112667,0.11,1000.00,1001.12
10/01/1996,11/01/1996,100.00,1.00113333,0.11,1000.00,1001.13
11/01/1996,12/01/1996,100.00,1.00113333,0.11,1000.00,1001.13
12/01/1996,13/01/1996,100.00,1.00113333,0.11,1000.00,1001.13
13/01/1996,14/01/1996,100.00,1.00000000,0.00,1000.00,1000.00
14/01/1996,15/01/1996,100.00,1.00000000,0.00,1000.00,1000.00
15/01/1996,16/01/1996,100.00,1.00113333,0.11,1000.00,1001.13
16/01/1996,17/01/1996,100.00,1.00114000,0.11,1000.00,1001.14
17/01/1996,18/01/1996,100.00,1.00113667,0.11,1000.00,1001.13
18/01/1996,19/01/1996,100.00,1.00113333,0.11,1000.00,1001.13
19/01/1996,20/01/1996,100.00,1.00118333,0.12,1000.00,1001.18
20/01/1996,21/01/1996,100.00,1.00000000,0.00,1000.00,1000.00
21/01/1996,22/01/1996,100.00,1.00000000,0.00,1000.00,1000.00
22/01/1996,23/01/1996,100.00,1.00117000,0.12,1000.00,1001.17
23/01/1996,24/01/1996,100.00,1.00116000,0.12,1000.00,1001.16
24/01/1996,25/01/1996,100.00,1.00117667,0.12,1000.00,1001.17
25/01/1996,26/01/1996,100.00,1.00115333,0.12,1000.00,1001.15
26/01/1996,27/01/1996,100.00,1.00114667,0.11,1000.00,1001.14
27/01/1996,28/01/1996,100.00,1.00000000,0.00,1000.00,1000.00
28/01/1996,29/01/1996,100.00,1.00000000,0.00,1000.00,1000.00
29/01/1996,30/01/1996,100.00,1.00113667,0.11,1000.00,1001.13
30/01/1996,31/01/1996,100.00,1.00116000,0.12,1000.00,1001.16
31/01/1996,01/02/1996,100.00,1.00121667,0.12,1000.00,1001.21
01/02/1996,02/02/1996,100.00,1.00119333,0.12,1000.00,1001.19
02/02/1996,03/02/1996,100.00,1.00119667,0.12,1000.00,1001.19
03/02/1996,04/02/1996,100.00,1.00000000,0.00,1000.00,1000.00
04/02/1996,05/02/1996,100.00,1.00000000,0.00,1000.00,1000.00
05/02/1996,06/02/1996,100.00,1.00119667,0.12,1000.00,1001.19
06/02/1996,07/02/1996,100.00,1.00119667,0.12,1000.00,1001.19
07/02/1996,08/02/1996,100.00,1.00119667,0.12,1000.00,1001.19
08/02/1996,09/02/1996,100.00,1.00119667,0.12,1000.00,1001.19
09/02/1996,10/02/1996,100.00,1.00119667,0.12,1000.00,1001.19
10/02/1996,11/02/1996,100.00,1.00000000,0.00,1000.00,1000.00
11/02/1996,12/02/1996,100.00,1.00000000,0.00,1000.00,1000.00
12/02/1996,13/02/1996,100.00,1.00120000,0.12,1000.00,1001.20
13/02/1996,14/02/1996,100.00,1.00120667,0.12,1000.00,1001.20
14/02/1996,15/02/1996,100.00,1.00123000,0.12,1000.00,1001.23
15/02/1996,16/02/1996,100.00,1.00123333,0.12,1000.00,1001.23
16/02/1996,17/02/1996,100.00,1.00124000,0.12,1000.00,1001.24
17/02/1996,18/02/1996,100.00,1.00000000,0.00,1000.00,1000.00
18/02/1996,19/02/1996,100.00,1.00000000,0.00,1000.00,1000.00
19/02/1996,20/02/1996,100.00,1.00000000,0.00,1000.00,1000.00
20/02/1996,21/02/1996,100.00,1.00000000,0.00,1000.00,1000.00
21/02/1996,22/02/1996,100.00,1.00124333,0.12,1000.00,1001.24
22/02/1996,23/02/1996,100.00,1.00124333,0.12,1000.00,1001.24
23/02/1996,24/02/1996,100.00,1.00124000,0.12,1000.00,1001.24
24/02/1996,25/02/1996,100.00,1.00000000,0.00,1000.00,1000.00
25/02/1996,26/02/1996,100.00,1.00000000,0.00,1000.00,1000.00
26/02/1996,27/02/1996,100.00,1.00120333,0.12,1000.00,1001.20
27/02/1996,28/02/1996,100.00,1.00119000,0.12,1000.00,1001.19
28/02/1996,29/02/1996,100.00,1.00118333,0.12,1000.00,1001.18
29/02/1996,01/03/1996,100.00,1.00103333,0.10,1000.00,1001.03
01/03/1996,02/03/1996,100.00,1.00105667,0.11,1000.00,1001.05
02/03/1996,03/03/1996,100.00,1.00000000,0.00,1000.00,1000.00
03/03/1996,04/03/1996,100.00,1.00000000,0.00,1000.00,1000.00
04/03/1996,05/03/1996,100.00,1.00105000,0.11,1000.00,1001.05
05/03/1996,06/03/1996,100.00,1.00103667,0.10,1000.00,1001.03
06/03/1996,07/03/1996,100.00,1.00104000,0.10,1000.00,1001.04
07/03/1996,08/03/1996,100.00,1.00103667,0.10,1000.00,1001.03
08/03/1996,09/03/1996,100.00,1.00103333,0.10,1000.00,1001.03
09/03/1996,10/03/1996,100.00,1.00000000,0.00,1000.00,1000.00
10/03/1996,11/03/1996,100.00,1.00000000,0.00,1000.00,1000.00
11/03/1996,12/03/1996,100.00,1.00104333,0.10,1000.00,1001.04
12/03/1996,13/03/1996,100.00,1.00104000,0.10,1000.00,1001.04
13/03/1996,14/03/1996,100.00,1.00103333,0.10,1000.00,1001.03
14/03/1996,15/03/1996,100.00,1.00103333,0.10,1000.00,1001.03
15/03/1996,16/03/1996,100.00,1.00103333,0.10,1000.00,1001.03
16/03/1996,17/03/1996,100.00,1.00000000,0.00,1000.00,1000.00
17/03/1996,18/03/1996,100.00,1.00000000,0.00,1000.00,1000.00
18/03/1996,19/03/1996,100.00,1.00103333,0.10,1000.00,1001.03
19/03/1996,20/03/1996,100.00,1.00103333,0.10,1000.00,1001.03
20/03/1996,21/03/1996,100.00,1.00103333,0.10,1000.00,1001.03
21/03/1996,22/03/1996,100.00,1.00103333,0.10,1000.00,1001.03
22/03/1996,23/03/1996,100.00,1.00103333,0.10,1000.00,1001.03
23/03/1996,24/03/1996,100.00,1.00000000,0.00,1000.00,1000.00
24/03/1996,25/03/1996,100.00,1.00000000,0.00,1000.00,1000.00
25/03/1996,26/03/1996,100.00,1.00103000,0.10,1000.00,1001.03
26/03/1996,27/03/1996,100.00,1.00103000,0.10,1000.00,1001.03
27/03/1996,28/03/1996,100.00,1.00103000,0.10,1000.00,1001.03
28/03/1996,29/03/1996,100.00,1.00103000,0.10,1000.00,1001.03
29/03/1996,30/03/1996,100.00,1.00103000,0.10,1000.00,1001.03
30/03/1996,31/03/1996,100.00,1.00000000,0.00,1000.00,1000.00
31/03/1996,01/04/1996,100.00,1.00000000,0.00,1000.00,1000.00
01/04/1996,02/04/1996,100.00,1.00099667,0.10,1000.00,1000.99
02/04/1996,03/04/1996,100.00,1.00099667,0.10,1000.00,1000.99
03/04/1996,04/04/1996,100.00,1.00099667,0.10,1000.00,1000.99
04/04/1996,05/04/1996,100.00,1.00000000,0.00,1000.00,1000.00
05/04/1996,06/04/1996,100.00,1.00000000,0.00,1000.00,1000.00
06/04/1996,07/04/1996,100.00,1.00000000,0.00,1000.00,1000.00
07/04/1996,08/04/1996,100.00,1.00000000,0.00,1000.00,1000.00
08/04/1996,09/04/1996,100.00,1.00100000,0.10,1000.00,1001.00
09/04/1996,10/04/1996,100.00,1.00100000,0.10,1000.00,1001.00
10/04/1996,11/04/1996,100.00,1.00104333,0.10,1000.00,1001.04
11/04/1996,12/04/1996,100.00,1.00104333,0.10,1000.00,1001.04
12/04/1996,13/04/1996,100.00,1.00104667,0.10,1000.00,1001.04
13/04/1996,14/04/1996,100.00,1.00000000,0.00,1000.00,1000.00
14/04/1996,15/04/1996,100.00,1.00000000,0.00,1000.00,1000.00
15/04/1996,16/04/1996,100.00,1.00105333,0.11,1000.00,1001.05
16/04/1996,17/04/1996,100.00,1.00105667,0.11,1000.00,1001.05
17/04/1996,18/04/1996,100.00,1.00105667,0.11,1000.00,1001.05
18/04/1996,19/04/1996,100.00,1.00105667,0.11,1000.00,1001.05
19/04/1996,20/04/1996,100.00,1.00104667,0.10,1000.00,1001.04
20/04/1996,21/04/1996,100.00,1.00000000,0.00,1000.00,1000.00
21/04/1996,22/04/1996,100.00,1.00000000,0.00,1000.00,1000.00
22/04/1996,23/04/1996,100.00,1.00104000,0.10,1000.00,1001.04
23/04/1996,24/04/1996,100.00,1.00100333,0.10,1000.00,1001.00
24/04/1996,25/04/1996,100.00,1.00100000,0.10,1000.00,1001.00
25/04/1996,26/04/1996,100.00,1.00099333,0.10,1000.00,1000.99
26/04/1996,27/04/1996,100.00,1.00093333,0.09,1000.00,1000.93
27/04/1996,28/04/1996,100.00,1.00000000,0.00,1000.00,1000.00
28/04/1996,29/04/1996,100.00,1.00000000,0.00,1000.00,1000.00
29/04/1996,30/04/1996,100.00,1.00090333,0.09,1000.00,1000.90
30/04/1996,01/05/1996,100.00,1.00088000,0.09,1000.00,1000.88
01/05/1996,02/05/1996,100.00,1.00000000,0.00,1000.00,1000.00
02/05/1996,03/05/1996,100.00,1.00089000,0.09,1000.00,1000.89
03/05/1996,04/05/1996,100.00,1.00088000,0.09,1000.00,1000.88
04/05/1996,05/05/1996,100.00,1.00000000,0.00,1000.00,1000.00
05/05/1996,06/05/1996,100.00,1.00000000,0.00,1000.00,1000.00
06/05/1996,07/05/1996,100.00,1.00088000,0.09,1000.00,1000.88
07/05/1996,08/05/1996,100.00,1.00088000,0.09,1000.00,1000.88
08/05/1996,09/05/1996,100.00,1.00088000,0.09,1000.00,1000.88
09/05/1996,10/05/1996,100.00,1.00088000,0.09,1000.00,1000.88
10/05/1996,11/05/1996,100.00,1.00088000,0.09,1000.00,1000.88
11/05/1996,12/05/1996,100.00,1.00000000,0.00,1000.00,1000.00
12/05/1996,13/05/1996,100.00,1.00000000,0.00,1000.00,1000.00
13/05/1996,14/05/1996,100.00,1.00088000,0.09,1000.00,1000.88
14/05/1996,15/05/1996,100.00,1.00088333,0.09,1000.00,1000.88
15/05/1996,16/05/1996,100.00,1.00088333,0.09,1000.00,1000.88
16/05/1996,17/05/1996,100.00,1.00088333,0.09,1000.00,1000.88
17/05/1996,18/05/1996,100.00,1.00088333,0.09,1000.00,1000.88
18/05/1996,19/05/1996,100.00,1.00000000,0.00,1000.00,1000.00
19/05/1996,20/05/1996,100.00,1.00000000,0.00,1000.00,1000.00
20/05/1996,21/05/1996,100.00,1.00088333,0.09,1000.00,1000.88
21/05/1996,22/05/1996,100.00,1.00088333,0.09,1000.00,1000.88
22/05/1996,23/05/1996,100.00,1.00088333,0.09,1000.00,1000.88
23/05/1996,24/05/1996,100.00,1.00088333,0.09,1000.00,1000.88
24/05/1996,25/05/1996,100.00,1.00088667,0.09,1000.00,1000.88
25/05/1996,26/05/1996,100.00,1.00000000,0.00,1000.00,1000.00
26/05/1996,27/05/1996,100.00,1.00000000,0.00,1000.00,1000.00
27/05/1996,28/05/1996,100.00,1.00093000,0.09,1000.00,1000.93
28/05/1996,29/05/1996,100.00,1.00095000,0.10,1000.00,1000.95
29/05/1996,30/05/1996,100.00,1.00097000,0.10,1000.00,1000.97
30/05/1996,31/05/1996,100.00,1.00099333,0.10,1000.00,1000.99
31/05/1996,01/06/1996,100.00,1.00101000,0.10,1000.00,1001.01
01/06/1996,02/06/1996,100.00,1.00000000,0.00,1000.00,1000.00
02/06/1996,03/06/1996,100.00,1.00000000,0.00,1000.00,1000.00
03/06/1996,04/06/1996,100.00,1.00101667,0.10,1000.00,1001.01
04/06/1996,05/06/1996,100.00,1.00102333,0.10,1000.00,1001.02
05/06/1996,06/06/1996,100.00,1.00102333,0.10,1000.00,1001.02
06/06/1996,07/06/1996,100.00,1.00000000,0.00,1000.00,1000.00
07/06/1996,08/06/1996,100.00,1.00106000,0.11,1000.00,1001.06
08/06/1996,09/06/1996,100.00,1.00000000,0.00,1000.00,1000.00
09/06/1996,10/06/1996,100.00,1.00000000,0.00,1000.00,1000.00
10/06/1996,11/06/1996,100.00,1.00107333,0.11,1000.00,1001.07
11/06/1996,12/06/1996,100.00,1.00107333,0.11,1000.00,1001.07
12/06/1996,13/06/1996,100.00,1.00107333,0.11,1000.00,1001.07
13/06/1996,14/06/1996,100.00,1.00107333,0.11,1000.00,1001.07
14/06/1996,15/06/1996,100.00,1.00107333,0.11,1000.00,1001.07
15/06/1996,16/06/1996,100.00,1.00000000,0.00,1000.00,1000.00
16/06/1996,17/06/1996,100.00,1.00000000,0.00,1000.00,1000.00
17/06/1996,18/06/1996,100.00,1.00107333,0.11,1000.00,1001.07
18/06/1996,19/06/1996,100.00,1.00105667,0.11,1000.00,1001.05
19/06/1996,20/06/1996,100.00,1.00106667,0.11,1000.00,1001.06
20/06/1996,21/06/1996,100.00,1.00103667,0.10,1000.00,1001.03
21/06/1996,22/06/1996,100.00,1.00101000,0.10,1000.00,1001.01
22/06/1996,23/06/1996,100.00,1.00000000,0.00,1000.00,1000.00
23/06/1996,24/06/1996,100.00,1.00000000,0.00,1000.00,1000.00
24/06/1996,25/06/1996,100.00,1.00098667,0.10,1000.00,1000.98
25/06/1996,26/06/1996,100.00,1.00092000,0.09,1000.00,1000.92
26/06/1996,27/06/1996,100.00,1.00090000,0.09,1000.00,1000.90
27/06/1996,28/06/1996,100.00,1.00086000,0.09,1000.00,1000.86
